chrom	start	end	group	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1
chr1	32390087	32690087	Hub	9.7189	13.2027	4.60842	14.8886	9.17921	11.6652	17.0149	13.1992	2.90953	6.92794
chr1	32380087	32680087	Hub	9.5856	13.2895	4.3337	15.0214	9.43957	11.7806	16.9463	13.2223	2.82284	7.49396
chr1	26000087	26300087	Hub	10.4945	8.21435	8.19445	8.3097	8.18221	9.36001	11.3049	9.70331	2.85644	5.18813
chr1	29285087	29585087	Hub	9.36747	6.74058	4.44873	8.36223	6.6511	6.38543	8.37793	7.59928	2.39319	6.67215
chr1	26045087	26345087	Hub	10.8156	7.13053	8.87299	6.30907	7.56773	8.58982	10.5012	8.50858	2.95992	4.65716
chr1	29295087	29595087	Hub	9.44624	6.70195	4.64513	8.32085	6.59324	6.36542	8.35586	7.60335	2.38397	6.66768
chr1	30180087	30480087	Hub	3.82333	1.41036	5.02509	1.03931	1.61737	1.10489	0.408849	1.71259	2.97022	2.55044
chr1	30210087	30510087	Hub	3.78698	1.3987	5.01224	1.03613	1.6163	1.10797	0.404203	1.7357	2.94367	2.54223
chr1	30215087	30515087	Hub	3.78698	1.39943	5.01408	1.03851	1.61041	1.11181	0.410011	1.73298	2.90845	2.55044
chr1	29330087	29630087	Hub	8.62219	5.64728	4.70876	7.77015	5.98304	5.51598	6.76228	6.38823	2.43436	6.44023
chr1	28155087	28455087	Hub	4.97457	9.35722	2.47369	8.254	8.59901	7.89734	9.63816	8.49091	2.44682	5.14338
chr1	30220087	30520087	Hub	3.7991	1.38922	5.01591	1.04011	1.57183	1.08873	0.405365	1.7357	2.9285	2.5482
chr1	32400087	32700087	Hub	9.71284	13.1393	4.92352	14.3673	9.10796	11.6475	17.0125	13.1706	3.08779	6.75269
chr1	28150087	28450087	Hub	5.02911	9.29964	2.65541	8.23251	8.54758	7.86272	9.6219	8.42023	2.4517	5.13294
chr1	37525087	37825087	Hub	8.52525	7.79526	4.28781	7.63169	5.21534	6.88632	7.88661	7.13715	2.13474	4.72875
chr1	36655087	36955087	Hub	9.57348	2.05906	6.84961	2.82746	1.99131	2.53063	3.65409	3.66032	1.94511	3.33048
chr1	39705087	40005087	Hub	9.5553	3.16839	12.9405	9.79227	5.47517	5.59754	6.12113	5.46126	3.42588	6.61175
chr1	37515087	37815087	Hub	8.55554	7.59919	4.31841	7.01256	5.09801	6.824	7.86106	7.03113	2.13691	4.59601
chr1	37520087	37820087	Hub	8.53736	7.76756	4.30005	7.31814	5.18641	6.86939	7.87732	7.09501	2.14666	4.65641
chr1	36510087	36810087	Hub	10.858	14.3806	4.4989	10.5212	9.04795	8.82834	11.0993	11.3928	2.10873	6.15759
chr1	36645087	36945087	Hub	9.69466	2.1713	6.76824	2.90943	2.17078	2.66297	3.6901	3.81527	1.99712	3.37597
chr1	43990087	44290087	Hub	10.9368	6.20122	2.51346	9.31957	8.45329	8.59982	11.2445	8.5711	2.10873	7.73334
chr1	43970087	44270087	Hub	9.40988	5.41477	2.36356	9.71986	7.56987	7.755	10.9088	8.01383	2.13366	7.81314
chr1	44035087	44335087	Hub	9.60378	5.95413	2.93074	8.97817	8.07453	8.2482	11.2201	8.32373	2.24635	7.16807
chr1	46125087	46425087	Hub	4.87157	5.28503	2.56914	5.27931	5.4757	5.62293	4.34402	5.1568	2.32654	4.34917
chr1	43845087	44145087	Hub	3.35072	4.74056	2.05886	13.3487	6.34841	5.27284	6.06421	5.88805	2.18567	8.39407
chr1	43965087	44265087	Hub	8.95545	4.89946	2.33236	9.73259	7.42737	6.97019	8.67992	7.17792	2.1407	7.85042
chr1	43770087	44070087	Hub	4.15053	5.32949	1.71623	15.5881	6.81342	5.69218	6.95392	6.84084	1.99224	8.70803
chr1	43975087	44275087	Hub	10.246	5.53139	2.43086	9.62675	7.76006	7.83579	10.9507	8.17422	2.13095	7.73185
chr1	43915087	44215087	Hub	6.74991	5.16622	2.10658	11.1093	7.16915	6.72474	8.4604	6.85172	2.19759	8.33739
chr1	43890087	44190087	Hub	6.58025	4.77847	2.15982	12.6842	7.24468	5.65217	5.16753	5.91523	2.23877	8.47759
chr1	44010087	44310087	Hub	9.54924	6.13926	2.70986	9.21293	8.30061	8.49364	11.2283	8.41751	2.19488	7.44549
chr1	43825087	44125087	Hub	3.54461	4.85791	1.99095	14.1986	6.49734	5.29362	6.0828	5.95601	2.17104	8.494
chr1	46120087	46420087	Hub	4.82915	5.00879	2.55201	5.20451	5.21694	5.51752	4.31499	4.96379	2.30975	4.28802
chr1	42870087	43170087	Hub	6.50754	6.08533	4.17095	9.57582	4.0887	8.19664	14.8824	9.03731	2.89599	6.39697
chr1	43995087	44295087	Hub	10.9186	6.19466	2.55384	9.27262	8.39758	8.56751	11.2457	8.56431	2.13582	7.66473
chr1	43945087	44245087	Hub	8.87668	5.72162	2.22528	9.26466	7.87417	8.13817	10.7637	8.02742	2.19542	8.26431
chr1	43920087	44220087	Hub	6.88321	5.66623	2.11393	11.0528	7.51791	7.61188	9.824	7.60743	2.19813	8.40153
chr1	43855087	44155087	Hub	3.34466	4.80835	2.09618	12.8012	6.5252	5.32747	6.0584	5.95601	2.19705	8.38065
chr1	43980087	44280087	Hub	10.4884	5.55325	2.44249	9.52409	7.8897	7.9135	10.9646	8.21771	2.14395	7.71022
chr1	44025087	44325087	Hub	9.56136	6.04597	2.79491	9.06571	8.15971	8.38438	11.2166	8.35635	2.17429	7.26725
chr1	43860087	44160087	Hub	3.29619	4.81782	2.11821	12.4813	6.59109	5.34825	6.0526	5.95329	2.21818	8.37617
chr1	43795087	44095087	Hub	3.6052	5.13998	1.80494	15.0811	6.71592	5.47443	6.34297	6.40862	2.09465	8.31726
chr1	44040087	44340087	Hub	9.59166	5.86011	2.94237	8.92804	7.89881	8.12586	11.2085	8.24761	2.25882	7.02116
chr1	56375088	56675088	Hub	1.78745	3.39434	4.31841	2.43912	4.70371	2.66989	0.691095	2.66539	2.90086	3.17537
chr1	55505088	55805088	Hub	6.54996	13.2472	4.21072	2.62851	8.56258	4.06716	0.932688	6.27949	3.87233	2.72942
chr1	55325088	55625088	Hub	6.66508	5.31273	3.72859	6.56054	5.99483	4.46649	4.10476	4.76943	2.60666	4.88013
chr1	52390088	52690088	Hub	2.40549	3.45921	1.54736	8.784	4.20763	4.53805	6.57063	4.66613	2.57957	5.23585
chr1	52215088	52515088	Hub	4.199	5.83022	2.60707	6.31226	5.25337	7.20486	11.2306	6.77152	2.88082	6.13
chr1	55320088	55620088	Hub	6.65296	5.25806	3.68759	6.87409	5.97125	4.47726	4.10592	4.73273	2.56386	4.93308
chr1	53415088	53715088	Hub	8.19805	7.16114	7.98826	5.73132	6.84396	6.68781	8.01438	7.69986	2.7795	4.49831
chr1	53385088	53685088	Hub	7.01651	7.80692	7.51102	5.77589	7.38987	6.82554	8.02948	8.00024	2.79684	4.49011
chr1	55405088	55705088	Hub	5.93798	9.47676	4.20032	3.04551	7.53291	5.12973	4.23484	5.94785	3.4806	4.42374
chr1	56485088	56785088	Hub	2.28431	4.4082	4.01187	9.99838	6.2359	3.27927	1.10111	3.53663	2.75349	6.16132
chr1	55390088	55690088	Hub	5.95616	9.46728	4.12568	3.56517	7.55059	5.14204	4.23484	5.94241	3.28988	4.54679
chr1	52205088	52505088	Hub	4.21718	6.65093	2.61442	6.63296	5.86839	7.61496	11.2956	7.12627	2.94258	6.27094
chr1	55470088	55770088	Hub	6.52572	12.4345	4.59129	2.59748	8.41204	4.14641	0.968694	6.12455	3.72008	2.90541
chr1	52240088	52540088	Hub	4.48984	5.59334	2.48165	6.23745	4.93783	6.63703	9.94015	6.4059	2.85427	5.92194
chr1	52230088	52530088	Hub	4.10205	5.61302	2.57526	6.07829	4.94961	6.64934	9.94364	6.43308	2.84668	5.89136
chr1	53370088	53670088	Hub	7.05893	10.503	7.24242	5.83796	8.52615	7.37029	8.12472	9.00197	2.74536	4.54455
chr1	55570088	55870088	Hub	4.90792	13.7122	3.69249	2.64284	8.18489	3.73246	0.899004	6.12998	4.16004	2.40203
chr1	54365088	54665088	Hub	6.2773	12.7866	3.40676	12.9269	14.6881	8.68369	6.38827	10.1287	2.02529	8.98395
chr1	56600088	56900088	Hub	3.13259	5.75442	3.48874	11.6178	6.53698	5.91454	8.0318	6.26726	2.59907	8.61108
chr1	55510088	55810088	Hub	6.56208	13.2873	4.21868	2.63488	8.59365	4.07562	0.945464	6.3026	3.881	2.72569
chr1	55535088	55835088	Hub	5.00487	14.0971	4.19849	2.6874	9.08492	4.23413	0.968694	6.52279	3.88696	2.65559
chr1	53280088	53580088	Hub	6.00463	14.5956	3.59215	7.83302	12.3593	8.82526	9.20143	11.3072	2.92416	4.53486
chr1	53380088	53680088	Hub	7.01045	9.09046	7.55997	5.78783	7.86399	7.05867	8.06316	8.40936	2.75783	4.50279
chr1	56535088	56835088	Hub	3.16894	6.02848	3.61478	11.8311	7.26022	5.40672	6.3964	6.02532	2.65488	8.87657
chr1	55465088	55765088	Hub	6.49542	12.3908	4.60108	2.61101	8.39972	4.16334	0.971017	6.11775	3.75964	2.91212
chr1	52195088	52495088	Hub	4.27171	6.7056	2.61992	7.0802	6.13733	7.74422	11.3305	7.26491	2.9583	6.31792
chr1	53375088	53675088	Hub	7.01651	9.53434	7.50918	5.80533	8.12221	7.141	8.07013	8.61324	2.81688	4.52367
chr1	53465088	53765088	Hub	9.14328	3.58968	9.90578	4.92518	6.00822	4.63499	4.5229	5.21524	2.84939	4.66089
chr1	54455088	54755088	Hub	8.01628	12.8434	5.42279	11.3656	14.5638	8.45748	5.10133	9.75089	2.68143	8.81094
chr1	56465088	56765088	Hub	2.17524	4.15601	4.15137	8.1967	5.64499	2.89995	1.03374	3.30421	2.83368	4.684
chr1	54240088	54540088	Hub	7.91933	6.98913	4.38326	9.37925	8.81973	5.98071	6.95509	7.70801	2.04101	6.12627
chr1	55530088	55830088	Hub	4.99881	14.0613	4.21378	2.68024	9.04956	4.23028	0.972179	6.51192	3.91947	2.66304
chr1	55340088	55640088	Hub	6.68932	5.30398	3.84361	5.72894	6.00715	4.49804	4.10592	4.73273	2.79413	4.76902
chr1	56585088	56885088	Hub	3.12653	5.7792	3.63498	11.6099	6.66556	5.92685	8.02483	6.30124	2.55356	8.63345
chr1	55565088	55865088	Hub	4.9564	13.7261	3.79222	2.66433	8.37133	3.80633	0.905973	6.19522	4.14432	2.45424
chr1	54415088	54715088	Hub	6.16217	12.5562	3.95436	12.9166	14.0533	8.55289	6.42312	9.82292	2.35688	8.99216
chr1	56565088	56865088	Hub	3.07806	5.76608	3.55482	11.7157	6.95539	5.28669	6.39524	5.90436	2.66463	8.74904
chr1	55275088	55575088	Hub	5.45325	4.54814	4.91985	7.98422	5.92357	4.48803	4.11172	4.48671	2.37097	5.39395
chr1	56555088	56855088	Hub	3.09017	5.82585	3.56767	11.7571	6.97307	5.26053	6.38479	5.95329	2.63321	8.75426
chr1	53270088	53570088	Hub	6.01069	14.6678	3.20974	8.16805	12.444	8.86066	9.21421	11.3411	2.88027	4.56767
chr1	52385088	52685088	Hub	2.39943	3.47306	1.55898	8.74898	4.23656	4.54959	6.5776	4.67972	2.58282	5.33653
chr1	54295088	54595088	Hub	9.04027	10.8784	3.21341	10.2562	12.542	6.74167	3.77489	8.56838	1.87901	7.35823
chr1	56545088	56845088	Hub	3.12047	5.83897	3.55176	11.7746	6.97414	5.25669	6.38014	5.94513	2.66572	8.76172
chr1	52210088	52510088	Hub	4.21718	5.92716	2.60769	6.51518	5.46392	7.30027	11.2527	6.82725	2.8987	6.19562
chr1	53225088	53525088	Hub	5.44113	14.9083	2.90566	8.28185	12.0577	8.89605	9.08993	11.2854	3.11163	4.27832
chr1	53400088	53700088	Hub	7.25888	7.57805	7.5826	5.7353	7.31487	6.93249	8.04342	7.96898	2.7925	4.46028
chr1	56420088	56720088	Hub	1.82381	3.51971	4.4573	2.763	4.98872	2.72914	0.983794	2.93723	2.94367	3.41997
chr1	54480088	54780088	Hub	7.75573	12.2537	6.07869	9.8631	13.8149	8.29436	5.08623	9.494	2.80876	8.51563
chr1	52405088	52705088	Hub	2.35096	3.42496	1.52166	8.98534	3.95048	4.44495	6.54624	4.61312	2.50263	4.95545
chr1	53425088	53725088	Hub	8.90091	5.09698	8.61356	5.6979	5.73071	6.16383	7.87732	6.99036	2.78546	4.49682
chr1	54315088	54615088	Hub	9.02816	11.2523	3.2538	10.9024	13.359	6.97788	3.80973	8.80353	1.86925	8.01449
chr1	53355088	53655088	Hub	7.31341	11.2355	6.64709	5.93744	9.73637	7.53494	8.15376	9.61361	2.63375	4.55425
chr1	55395088	55695088	Hub	5.93798	9.46801	4.13608	3.36542	7.53452	5.12973	4.23833	5.93834	3.3419	4.49309
chr1	55455088	55755088	Hub	6.32577	10.9943	4.63473	2.55371	7.88863	3.9302	0.972179	5.73717	3.69462	2.89646
chr1	55500088	55800088	Hub	6.57419	13.2647	4.28047	2.63806	8.59473	4.07485	0.937334	6.29988	3.83495	2.7324
chr1	55420088	55720088	Hub	6.09552	9.7683	4.36552	2.80757	7.69684	5.15897	4.23601	6.09736	3.57379	4.115
chr1	55385088	55685088	Hub	5.97434	9.40824	4.11466	3.67658	7.54577	5.16512	4.23601	5.92474	3.2357	4.59079
chr1	55520088	55820088	Hub	5.22906	13.6065	4.21562	2.64125	8.75652	4.11717	0.960564	6.35561	3.89346	2.69511
chr1	52370088	52670088	Hub	3.64762	3.96578	1.62078	8.17362	4.43799	5.299	8.61023	5.39738	2.61316	5.44466
chr1	55335088	55635088	Hub	6.6772	5.30325	3.75796	6.02816	5.97393	4.47649	4.10476	4.73273	2.76595	4.80407
chr1	56540088	56840088	Hub	3.16894	5.98839	3.59765	11.8136	7.18522	5.36671	6.38943	5.99678	2.67059	8.85568
chr1	54340088	54640088	Hub	8.12534	11.8033	3.22382	12.7367	14.5976	7.44646	3.89452	9.21536	1.94727	8.85494
chr1	54505088	54805088	Hub	8.31317	12.1226	6.41704	8.50706	13.6451	8.65522	5.30575	9.54837	2.95342	8.20241
chr1	52400088	52700088	Hub	2.36913	3.42568	1.52778	8.92008	3.99709	4.46418	6.56134	4.61584	2.51943	5.04196
chr1	52250088	52550088	Hub	3.4719	5.07293	2.44738	6.43879	4.59496	6.38158	9.8693	6.10144	2.79846	5.91448
chr1	55450088	55750088	Hub	6.42271	11.8485	4.5968	2.58952	8.0665	5.15204	4.23136	6.85715	3.65182	3.04785
chr1	54360088	54660088	Hub	7.05893	12.7968	3.40309	12.9062	14.7438	8.74216	6.41499	10.1695	1.99279	8.97351
chr1	54485088	54785088	Hub	7.97992	12.4586	6.11295	9.44849	14.0983	8.67599	5.31272	9.68972	2.82122	8.51861
chr1	53420088	53720088	Hub	7.62243	6.27119	8.32233	5.72098	6.27287	6.4993	7.97605	7.44976	2.82447	4.49831
chr1	55380088	55680088	Hub	5.84709	8.24132	4.10304	3.83653	7.07754	4.95815	4.21045	5.55232	3.19832	4.5617
chr1	54470088	54770088	Hub	7.8345	12.2924	5.85781	10.4973	13.7892	8.2482	5.07926	9.47361	2.77733	8.57081
chr1	52225088	52525088	Hub	4.18688	5.78868	2.59055	6.08705	5.03372	7.151	11.2039	6.68997	2.82176	5.95997
chr1	55480088	55780088	Hub	6.53784	12.5191	4.5454	2.60305	8.32632	3.9933	0.921073	6.15853	3.72659	2.82934
chr1	56470088	56770088	Hub	2.19342	4.21724	4.10793	8.6137	5.82232	2.99536	1.04884	3.36809	2.82393	5.04494
chr1	55410088	55710088	Hub	6.01675	9.59702	4.26518	2.93728	7.56827	5.13973	4.2302	5.97639	3.50336	4.37079
chr1	56500088	56800088	Hub	2.3449	4.37103	3.88216	10.7488	6.49466	3.45932	1.12201	3.60187	2.68468	7.22176
chr1	55355088	55655088	Hub	6.65902	5.31346	3.97761	5.19416	6.11429	4.55113	4.10824	4.74496	2.9247	4.73248
chr1	59745088	60045088	Hub	4.05358	10.4549	3.32599	2.63727	6.97682	4.55574	1.11272	5.25058	3.16852	2.80324
chr1	59755088	60055088	Hub	4.02934	10.39	3.60316	2.57918	6.85199	4.55113	1.11504	5.18534	3.18586	2.77938
chr1	63685088	63985088	Hub	4.98669	3.65819	3.73715	4.15963	4.61318	4.44725	5.67627	4.67972	2.4322	3.90396
chr1	63730088	64030088	Hub	6.4106	4.64363	4.72223	4.26945	4.90301	5.45212	7.70658	5.68688	2.50155	4.24476
chr1	63745088	64045088	Hub	6.48331	4.77336	4.90884	4.35698	5.20034	5.60369	7.72052	5.82824	2.46145	4.4655
chr1	66035088	66335088	Hub	1.56932	1.24199	2.55874	0.983604	2.05078	1.80275	0.446018	1.18794	1.7506	2.01425
chr1	65775088	66075088	Hub	2.63574	0.980329	3.64782	1.08547	1.80916	2.15361	1.18473	1.39997	2.23552	2.00232
chr1	65785088	66085088	Hub	2.6418	1.06342	3.62213	1.10059	1.86541	2.179	1.19983	1.42852	2.18675	1.99933
chr1	63725088	64025088	Hub	6.44089	4.68736	4.61148	4.14451	4.94104	5.53752	7.71123	5.67193	2.46633	4.18585
chr1	62835088	63135088	Hub	1.83593	3.91548	2.10597	3.70682	3.8744	4.95969	5.69834	3.99876	2.16996	3.80254
chr1	63775088	64075088	Hub	6.58025	4.37176	5.39648	4.34505	5.73125	5.13973	5.47998	5.1568	2.68522	5.02481
chr1	66050088	66350088	Hub	1.52085	1.16911	2.56057	0.951772	1.9222	1.71581	0.435564	1.12813	1.82157	1.98889
chr1	63860088	64160088	Hub	5.60473	4.08531	6.3895	4.13973	6.41162	4.8312	2.90957	4.41739	2.78546	5.56249
chr1	63785088	64085088	Hub	6.40454	4.36811	5.51701	4.33789	5.80357	5.16359	5.47301	5.18126	2.71556	5.1568
chr1	63805088	64105088	Hub	6.06522	4.32438	5.72198	4.31083	5.84429	5.14512	5.44281	5.15544	2.77029	5.37009
chr1	63705088	64005088	Hub	4.94428	3.64945	4.13179	4.12461	4.61157	4.41725	5.68672	4.69739	2.47608	3.96213
chr1	59750088	60050088	Hub	4.02934	10.4265	3.38351	2.6126	6.89057	4.5342	1.10807	5.21524	3.15443	2.78311
chr1	63690088	63990088	Hub	4.99881	3.65091	3.86442	4.16042	4.61103	4.40724	5.68208	4.677	2.44195	3.91365
chr1	67940088	68240088	Hub	5.5502	9.99863	1.85022	4.63631	10.5384	8.71139	4.9271	7.65228	2.17863	7.00326
chr1	79585088	79885088	Hub	1.4542	0.63776	1.73214	0.830811	1.0961	1.07873	0.329867	1.00988	1.94023	1.54592
chr1	88060088	88360088	Hub	2.95687	1.5299	2.36172	0.943814	2.26989	2.13514	0.775885	1.5522	1.52303	1.58172
chr1	90070088	90370088	Hub	3.25983	6.67644	2.65908	4.51933	6.39341	6.47699	5.18495	5.82144	2.12824	3.85399
chr1	84840088	85140088	Hub	8.12534	5.27847	5.90003	3.06461	5.87804	5.40595	3.46128	4.40924	2.94204	3.13137
chr1	90075088	90375088	Hub	3.3083	6.59845	2.63767	4.47476	6.18983	6.34696	5.15359	5.7263	2.11903	3.78315
chr1	85695088	85995088	Hub	5.94404	20.608	2.67621	7.30541	10.1655	14.272	17.3796	16.4776	3.2227	9.50075
chr1	89925088	90225088	Hub	5.92586	7.4833	2.80409	4.30526	8.55294	8.27666	5.66466	6.65735	2.22685	4.15975
chr1	93085088	93385088	Hub	4.6292	5.03867	4.67328	3.9567	4.87943	5.98071	6.42079	5.31446	2.73724	4.60272
chr1	94320088	94620088	Hub	3.30224	5.14654	5.46807	3.22218	6.39448	5.70526	4.62975	4.31545	2.90791	3.5378
chr1	96325088	96625088	Hub	1.23607	1.31196	2.83223	0.978034	1.86113	1.40881	0.369358	1.25726	2.35851	1.82408
chr1	98550088	98850088	Hub	1.16336	1.62902	2.20632	0.962118	2.36257	2.17592	0.523838	1.53861	1.79232	1.67643
chr1	94130088	94430088	Hub	8.50101	9.26028	6.6116	3.3511	8.32097	5.35056	3.80509	5.50883	3.2162	3.8443
chr1	98560088	98860088	Hub	1.13912	1.56415	2.20326	0.943019	2.15899	2.07205	0.513385	1.49784	1.84216	1.66748
chr1	98555088	98855088	Hub	1.1573	1.58821	2.18796	0.950181	2.18953	2.09052	0.519192	1.50191	1.83295	1.6548
chr1	94175088	94475088	Hub	7.18011	8.91844	6.11785	3.34951	8.44472	5.04356	1.98385	4.98962	2.85318	3.73393
chr1	94090088	94390088	Hub	8.73732	9.92282	6.70093	3.58506	8.40079	6.08612	5.92832	6.55949	3.27688	3.98599
chr1	94115088	94415088	Hub	8.56766	9.9425	6.63118	3.44421	8.48169	6.10151	5.91554	6.48337	3.25142	3.9405
chr1	94335088	94635088	Hub	3.09017	3.55324	5.51151	3.18398	5.67285	5.11665	4.48921	3.77313	2.95071	3.52139
chr1	95130088	95430088	Hub	5.3563	8.68375	3.52362	4.58777	7.74988	9.05455	9.10271	7.96898	2.58932	6.89438
chr1	94105088	94405088	Hub	8.73732	9.94396	6.60059	3.60416	8.46454	6.12075	5.92948	6.54182	3.23841	3.99718
chr1	115309023	115609023	Hub	7.12558	4.59844	3.90419	1.86296	5.56624	4.041	1.42633	3.88731	3.06666	2.54074
chr1	109824023	110124023	Hub	17.3656	9.80766	5.60573	7.00778	9.52154	11.0658	15.0612	11.3466	2.73344	7.48725
chr1	110079023	110379023	Hub	11.4882	11.1262	4.33003	7.3261	13.0391	9.02762	8.65669	9.56196	3.2395	5.60649
chr1	109839023	110139023	Hub	15.3539	9.82953	5.56902	6.62262	10.5598	10.201	12.3236	10.6738	2.77516	7.44623
chr1	110059023	110359023	Hub	10.7429	10.9811	4.81523	6.49051	13.0622	8.78525	8.00741	9.36351	3.43888	5.46852
chr1	111944023	112244023	Hub	5.6532	6.00588	5.63632	4.08084	6.68753	6.75629	7.02826	6.37736	2.41594	5.94282
chr1	110029023	110329023	Hub	9.96733	9.65606	5.17805	5.56421	12.0491	6.76629	5.76222	7.96626	3.79865	3.9666
chr1	115324023	115624023	Hub	7.12558	4.67351	4.01554	1.96084	5.70339	4.10102	1.45188	3.97294	3.23625	2.59369
chr1	115169023	115469023	Hub	4.27171	1.1538	4.09814	1.27964	1.72666	1.76967	1.00238	1.85259	1.96136	2.17682
chr1	109844023	110144023	Hub	14.6632	9.82661	5.62715	6.35364	10.54	10.1648	12.2562	10.6004	2.79738	7.37986
chr1	110019023	110319023	Hub	7.76785	8.45998	5.18111	5.55307	11.1989	6.36542	5.39286	7.3886	3.60685	3.90992
chr1	110009023	110309023	Hub	7.8345	8.55401	5.2117	5.88969	11.2209	6.75783	5.99336	7.70801	3.60359	3.97555
chr1	109864023	110164023	Hub	14.2512	9.546	5.4234	6.14196	10.4328	9.52697	11.4896	10.3231	2.87865	7.22027
chr1	115339023	115639023	Hub	7.27706	4.83678	4.13608	2.25688	6.07251	4.35723	1.53667	4.1007	3.27526	2.71077
chr1	115299023	115599023	Hub	7.19223	4.5066	3.91214	1.81919	5.41731	3.96098	1.40194	3.83294	2.83801	2.55789
chr1	109854023	110154023	Hub	14.2269	9.56641	5.55801	6.12286	10.4992	9.82089	11.8276	10.4223	2.80009	7.27695
chr1	109989023	110289023	Hub	7.93145	8.6043	5.36895	6.26769	11.3462	7.60573	7.72632	8.20548	3.60685	4.05907
chr1	109934023	110234023	Hub	10.3551	10.1182	4.93698	5.33183	11.6184	8.54827	8.23506	9.1243	3.24491	4.26788
chr1	109984023	110284023	Hub	10.5369	8.79818	5.38424	6.27247	11.7089	7.81116	7.77975	8.36722	3.57867	4.11649
chr1	110069023	110369023	Hub	10.652	10.8995	4.6127	7.32292	12.9154	8.70677	7.98766	9.35944	3.32402	5.56398
chr1	109954023	110254023	Hub	10.4702	9.99207	5.30226	4.79706	11.7946	8.41901	8.25597	9.10799	3.30235	4.12694
chr1	109979023	110279023	Hub	10.6884	8.90824	5.4026	6.30032	11.9559	7.91888	7.79601	8.45965	3.4573	4.15005
chr1	154904124	155204124	Hub	22.2735	12.8019	11.808	11.1189	10.9102	13.808	16.0334	14.943	2.53731	8.22777
chr1	155004124	155304124	Hub	13.4816	4.68444	11.0383	9.80182	7.02611	6.49622	5.65885	7.01618	2.67276	8.59467
chr1	156049124	156349124	Hub	10.5248	13.9185	4.67511	7.65238	8.70241	7.23641	4.57865	9.48448	1.93644	8.52756
chr1	155019124	155319124	Hub	13.7301	4.11665	11.5204	9.33787	6.66235	5.69987	4.03855	6.03892	2.71773	7.56853
chr1	154949124	155249124	Hub	16.5839	11.2202	10.6155	11.6863	8.63383	11.5752	14.4294	12.8906	2.47012	8.49773
chr1	153004124	153304124	Hub	18.5653	14.4513	12.1415	6.63614	7.5838	14.5305	21.3995	15.783	3.09158	5.90404
chr1	154929124	155229124	Hub	17.8503	11.6247	11.1845	11.7276	9.57243	12.1338	14.6303	13.4465	2.50155	8.05401
chr1	152969124	153269124	Hub	14.0209	13.8347	13.4618	6.19687	6.89271	12.8347	18.4098	14.4986	3.28718	5.61171
chr1	154109124	154409124	Hub	16.3961	28.9346	3.21403	18.8882	15.5549	19.3963	25.0258	24.4533	2.34388	11.0086
chr1	154079124	154379124	Hub	15.5963	30.2976	2.39782	19.9331	15.3031	20.3358	27.4986	25.4143	2.25882	11.2353
chr1	156214124	156514124	Hub	11.7366	13.9957	5.32306	7.87202	8.96009	8.35438	5.79939	9.78894	2.49017	8.31129
chr1	155014124	155314124	Hub	13.6937	4.15528	11.3742	9.45406	6.79949	5.78297	4.04668	6.07426	2.69931	8.01896
chr1	151894124	152194124	Hub	8.85244	8.76319	3.77019	12.5139	5.95143	9.36309	14.7697	10.7227	2.35417	7.87354
chr1	157154124	157454124	Hub	7.06499	2.50512	3.85524	3.40999	2.24685	3.57858	3.30332	2.83121	1.89147	2.63993
chr1	154974124	155274124	Hub	14.1239	10.2005	10.5556	10.7552	8.1565	9.95016	11.5233	11.0707	2.56169	8.5902
chr1	156074124	156374124	Hub	14.4148	14.046	5.58187	7.79482	8.97992	7.78116	5.08506	9.82156	2.06972	8.65583
chr1	151939124	152239124	Hub	8.79185	13.2815	2.41863	13.3654	6.61627	13.9535	23.5297	15.9257	2.28211	8.34187
chr1	154969124	155269124	Hub	14.0936	10.2392	10.5458	10.9804	8.10721	9.93784	11.5314	11.0992	2.55248	8.43136
chr1	157089124	157389124	Hub	2.53879	2.48107	2.78084	3.37895	2.12524	3.41469	3.19878	2.67218	2.29078	2.37668
chr1	154909124	155209124	Hub	22.2371	12.5992	11.7786	11.251	10.6718	13.7472	16.0311	14.7704	2.53622	8.19123
chr1	157159124	157459124	Hub	7.0771	2.50512	3.88277	3.41237	2.25971	3.5855	3.31609	2.83529	1.866	2.66677
chr1	156054124	156354124	Hub	11.3912	13.9673	4.94922	7.6858	8.80205	7.51263	4.95265	9.64215	1.95865	8.58125
chr1	155009124	155309124	Hub	13.4635	4.18152	11.2317	9.59571	6.84985	5.76989	4.04668	6.11503	2.68631	8.3538
chr1	154984124	155284124	Hub	13.8513	8.71436	10.6002	10.1774	7.98774	9.61315	11.212	10.5324	2.56819	8.78558
chr1	154894124	155194124	Hub	25.5879	14.7968	11.8839	10.5658	12.4847	14.6759	16.1832	15.9896	2.57144	8.32621
chr1	151879124	152179124	Hub	7.47095	8.22019	3.82098	12.1057	5.99697	8.87912	12.9415	10.0744	2.39644	7.80717
chr1	156094124	156394124	Hub	14.4996	14.1758	5.80519	7.8752	9.27671	8.27513	5.47998	10.035	2.14233	8.66477
