chrom	start	end	group	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1
chr11	100690000	100790000	Boundary	0.94523	0.332364	3.74633	0.668469	0.838954	0.962546	0.299668	0.795131	2.20247	1.72043
chr11	111430000	111530000	Boundary	2.98111	7.84773	2.23385	7.21946	5.41784	8.71831	17.2483	10.1532	2.04155	4.06951
chr11	118370000	118470000	Boundary	9.21599	13.6532	2.0815	18.2898	6.9061	18.2007	40.0266	21.1179	2.11794	7.3023
chr11	125590000	125690000	Boundary	7.56184	7.84555	1.46476	12.35	5.55124	9.51235	16.426	11.4295	1.98628	6.94659
chr12	75470000	75570000	Boundary	4.12629	4.85427	2.81571	2.11284	5.10444	5.74758	10.3525	5.99814	2.24798	3.59522
chr12	99550000	99650000	Boundary	6.59843	0.719394	5.08444	1.48734	1.92059	2.07051	1.4635	1.50055	2.85427	2.57505
chr12	122670000	122770000	Boundary	1.127	5.57804	1.56938	13.2452	3.7994	7.64035	15.2656	8.81984	1.8725	4.91518
chr12	2990000	3090000	Boundary	14.2875	3.92933	4.97614	8.85244	7.59559	5.03663	4.95846	5.99406	2.59095	6.85933
chr12	3770000	3870000	Boundary	6.56208	2.10789	3.21586	2.56644	1.96238	3.65629	5.57173	3.75954	2.12445	2.81443
chr12	6390000	6490000	Boundary	8.81609	17.5978	3.14611	10.2061	8.20632	16.3517	22.827	18.0597	2.35201	5.23287
chr12	8450000	8550000	Boundary	0.272662	0.432948	2.66887	0.716217	0.654127	0.644006	0.351936	0.685036	2.1537	1.58396
chr12	13270000	13370000	Boundary	13.8149	1.77771	7.89648	1.5136	3.30599	2.78377	1.12898	2.53219	2.8819	2.71823
chr12	18130000	18230000	Boundary	1.59962	0.301752	1.5235	0.701892	0.625198	0.865599	0.421626	0.664648	3.50119	1.29983
chr12	24830000	24930000	Boundary	2.3449	2.84696	1.60242	10.9629	5.95786	3.89173	0.923396	2.38947	2.71611	7.42311
chr12	26950000	27050000	Boundary	1.23607	5.23911	0.987519	7.66113	2.86562	5.84222	12.0146	7.40083	1.57667	5.34921
chr12	29050000	29150000	Boundary	2.16312	1.28573	3.57379	1.08626	2.93152	2.53678	0.689933	1.67997	2.2171	2.12313
chr12	32750000	32850000	Boundary	6.52572	3.59697	2.33664	6.56771	1.9447	4.41802	8.2339	5.80242	1.78148	3.53258
chr12	42570000	42670000	Boundary	2.29036	0.61225	1.20228	1.62342	1.67952	1.44266	0.449502	1.25998	2.01392	2.8189
chr12	44510000	44610000	Boundary	1.47238	2.25439	1.19677	9.67847	3.96655	2.62219	0.682964	2.09181	1.98628	4.10755
chr12	47490000	47590000	Boundary	20.7587	18.912	8.26359	12.1781	9.02599	16.271	22.496	17.2034	2.5113	6.39399
chr12	49390000	49490000	Boundary	4.32624	10.2924	1.8337	13.0781	6.91092	6.95249	10.7915	8.35499	3.32077	6.10315
chr12	50690000	50790000	Boundary	32.7922	20.3704	4.93392	10.674	13.8315	16.4995	22.4124	19.1321	2.03017	8.26655
chr12	53170000	53270000	Boundary	7.271	0.542279	10.8774	1.21757	1.20539	1.44266	0.81886	1.78599	2.22197	3.04039
chr12	57890000	57990000	Boundary	0.454437	0.273326	2.08701	0.632658	0.467693	0.687863	0.306637	0.632027	2.38127	1.40274
chr12	63390000	63490000	Boundary	6.03493	2.60644	6.5235	8.01446	3.2626	4.07639	6.98645	3.64945	2.83476	4.25073
chr12	66770000	66870000	Boundary	0.981585	0.356417	4.62922	0.797388	0.691092	0.73172	0.313606	0.844062	1.70021	2.13208
chr12	68350000	68450000	Boundary	2.61756	1.06269	4.55213	1.26054	2.02185	2.60141	2.97577	1.83899	2.20897	2.32671
chr12	76910000	77010000	Boundary	2.47214	2.97816	0.875551	4.72464	5.23623	5.03432	1.13944	2.41394	1.92777	5.73177
chr12	87870000	87970000	Boundary	8.50707	1.21794	2.90749	1.19369	2.38829	2.77915	1.75968	2.36908	1.50353	1.91507
chr12	89830000	89930000	Boundary	5.90769	2.48399	2.11637	1.12685	3.56636	2.41214	0.613274	2.43025	1.97328	1.70253
chr12	91610000	91710000	Boundary	1.94499	3.40892	2.94604	3.01527	5.20409	3.88019	1.06278	2.7116	2.86402	3.15449
chr12	92990000	93090000	Boundary	17.9957	2.96504	12.6799	2.27518	5.04658	5.54214	6.15365	4.67292	3.90105	3.44533
chr12	94810000	94910000	Boundary	4.63526	0.929308	7.69641	1.6855	1.63291	2.58064	2.84685	2.11219	3.04932	2.57728
chr12	102550000	102650000	Boundary	3.81727	0.465747	6.68503	1.12685	1.10896	0.967163	0.505254	1.26813	2.37476	2.57728
chr12	104270000	104370000	Boundary	7.23464	3.85499	2.52386	6.28122	7.64059	4.57036	1.23352	3.8044	2.44791	6.30674
chr12	106650000	106750000	Boundary	1.8541	2.32874	4.01799	7.38897	2.73383	4.78503	6.64845	4.19584	2.78275	4.4051
chr12	108710000	108810000	Boundary	16.996	4.31636	3.8583	7.49163	6.64895	6.47237	8.18512	7.84121	2.2431	6.81906
chr12	109650000	109750000	Boundary	3.85363	3.01533	6.47761	4.13257	3.93601	5.49598	8.11543	5.16223	3.27688	7.21282
chr12	111370000	111470000	Boundary	0.999762	1.98325	2.61197	12.3118	2.29507	1.30417	0.658573	2.37724	2.47554	5.2284
chr12	113470000	113570000	Boundary	6.03493	1.16109	6.67952	1.72608	1.70684	1.15182	0.547068	1.84307	2.68522	2.94643
chr12	117270000	117370000	Boundary	10.5975	9.41772	1.56021	9.93631	5.20087	9.02762	15.3911	9.12158	2.10494	5.37158
chr12	120150000	120250000	Boundary	5.79862	3.46577	2.07232	14.6872	5.10123	4.61422	6.31742	5.35388	2.05455	6.40518
chr12	121990000	122090000	Boundary	9.27052	12.3937	3.20852	12.2712	11.17	11.4097	19.9175	14.4306	1.7766	6.35372
chr12	124050000	124150000	Boundary	2.10859	2.34404	2.82306	8.25082	3.42975	3.82018	5.93412	3.97158	2.4154	4.74516
chr12	131890000	131990000	Boundary	1.98135	7.58097	1.78414	25.6	4.69139	5.78682	13.4363	7.61695	5.53299	11.3248
chr12	56390000	56490000	Boundary	21.9766	10.9112	10.3267	13.8636	6.37573	17.3651	33.3468	15.7844	2.79413	6.17922
chr12	67910000	68010000	Boundary	3.45372	2.86008	4.08958	4.4859	3.1967	5.31824	7.16416	4.10614	2.29999	6.19935
chr12	75910000	76010000	Boundary	6.68932	3.33895	2.23201	4.58379	4.39728	6.02457	6.63103	3.94303	2.08869	3.47441
chr12	86910000	87010000	Boundary	5.58049	1.82363	1.82452	4.3737	2.0347	3.66783	5.23374	2.91956	1.56042	2.57505
chr12	114830000	114930000	Boundary	9.34323	3.06562	3.93356	9.65221	5.02247	3.05614	0.871128	3.01742	2.26423	5.57964
chr13	20970000	21070000	Boundary	1.10883	1.56342	1.22247	5.22122	4.03244	2.6245	0.637666	1.90831	2.40402	5.08298
chr13	63870000	63970000	Boundary	1.74504	0.535719	1.11417	0.656532	1.04789	0.94408	0.400719	0.901148	1.1947	1.28864
chr13	96390000	96490000	Boundary	4.72615	1.01459	6.62629	0.995541	2.08292	2.50447	0.878097	1.48017	2.3065	2.28421
chr13	18990000	19090000	Boundary	2.59938	1.57654	3.26359	1.91946	2.44936	2.98689	4.39745	2.59743	2.89328	2.68243
chr13	25530000	25630000	Boundary	1.99952	0.607877	4.42915	1.19369	1.09771	1.29032	0.522677	1.34968	1.86438	2.21262
chr13	27570000	27670000	Boundary	1.23607	4.9789	5.04773	4.34505	4.41817	6.31079	11.5198	6.13678	2.8055	7.98018
chr13	30590000	30690000	Boundary	8.43436	5.48182	6.10316	5.0923	4.67693	7.3172	16.9522	7.1888	2.52755	4.80556
chr13	33210000	33310000	Boundary	1.94499	1.47815	5.32673	2.05315	1.79202	3.14386	4.71106	2.91548	1.74735	2.36251
chr13	38330000	38430000	Boundary	2.36307	0.400149	2.61197	0.656532	0.734487	0.89099	0.337998	0.954157	1.49865	1.87256
chr13	41070000	41170000	Boundary	5.79862	20.1671	1.808	4.38325	12.2548	7.458	1.50879	8.408	2.35688	3.24621
chr13	43890000	43990000	Boundary	3.01746	4.11519	2.1953	5.14482	5.85661	6.49776	6.67633	5.89212	1.87901	6.98686
chr13	45730000	45830000	Boundary	4.14447	1.84331	5.34876	1.3059	1.74059	1.3134	0.526161	1.62288	2.53893	2.50569
chr13	47490000	47590000	Boundary	11.6518	5.08824	2.46513	7.59428	2.89455	5.9784	11.5546	6.48337	3.86854	4.29324
chr13	61570000	61670000	Boundary	0.890697	0.330178	0.928782	0.697117	0.440371	0.50551	0.195133	0.562708	3.66048	1.27522
chr13	72130000	72230000	Boundary	1.07247	2.3506	1.89978	4.53365	1.75505	3.60089	7.39065	3.80847	1.81236	3.07842
chr13	75270000	75370000	Boundary	5.96222	6.26244	3.46182	10.8149	7.88649	4.83812	1.4391	4.07759	1.98628	9.12117
chr13	80530000	80630000	Boundary	0.599857	0.233967	0.686491	0.654144	0.32626	0.401638	0.264823	0.456691	4.27978	1.08953
chr13	97210000	97310000	Boundary	8.05263	1.02115	7.17695	1.31545	2.04113	1.55808	0.637666	1.70443	3.42642	2.72494
chr13	100510000	100610000	Boundary	6.23488	0.868083	3.58664	1.20802	2.03792	1.54884	0.487832	1.63512	1.91802	2.24841
chr13	108310000	108410000	Boundary	3.43555	2.77699	6.06829	1.33694	3.85083	3.43239	1.06626	2.71976	2.52105	2.68467
chr13	110290000	110390000	Boundary	6.78021	9.99717	5.98202	6.05681	6.38537	10.2741	14.0112	9.10119	3.70112	7.71843
chr13	112590000	112690000	Boundary	8.96151	0.828724	20.0349	2.1391	2.69848	2.68682	1.67257	2.33238	4.32529	4.23731
chr13	26350000	26450000	Boundary	8.81609	1.57217	12.0173	1.91469	3.89905	2.69605	0.916427	2.82577	2.79738	3.66905
chr13	35550000	35650000	Boundary	0.981585	0.474494	4.28231	0.752027	0.919314	1.04564	0.470409	0.958235	2.37639	1.86808
chr13	41710000	41810000	Boundary	2.39943	3.40236	2.08517	5.37162	3.27224	4.54497	7.29657	4.26109	1.61081	3.82789
chr13	49050000	49150000	Boundary	9.70678	7.42572	3.64538	6.45311	7.25165	7.05405	7.99696	7.53132	2.87702	4.81898
chr13	85330000	85430000	Boundary	1.30878	0.223034	0.884729	0.587298	0.356797	0.512435	0.236947	0.550475	2.91116	1.36247
chr13	100010000	100110000	Boundary	7.16193	2.45775	3.0268	6.67991	3.28671	2.28518	2.28236	2.95626	2.4154	3.197
chr13	107630000	107730000	Boundary	2.25401	3.54012	2.66336	2.18446	2.6824	6.58317	10.1539	5.44359	2.07081	3.46994
chr14	34590000	34690000	Boundary	1.41784	9.71072	1.56571	13.4171	4.69461	6.50238	12.5129	9.16643	2.93554	5.00691
chr14	57650000	57750000	Boundary	5.14423	3.50513	7.65235	3.17761	2.64544	5.84914	11.8648	6.10824	2.5243	3.4498
chr14	62850000	62950000	Boundary	4.72615	1.13922	4.19053	4.87266	1.71166	1.19337	0.735232	1.6555	2.30812	3.94423
chr14	21310000	21410000	Boundary	3.59914	0.262393	1.91997	0.654144	0.541624	0.556292	0.310122	0.713579	2.27561	1.74951
chr14	24710000	24810000	Boundary	0.836165	0.275513	1.36564	0.861847	0.467693	0.563216	0.254369	0.554553	4.09773	1.64436
chr14	30050000	30150000	Boundary	2.03588	4.72089	2.88914	4.3355	4.86818	6.35003	8.27223	4.77078	2.07243	5.50357
chr14	32070000	32170000	Boundary	7.36189	1.40599	4.48422	1.0791	3.48439	2.88302	0.672511	1.98171	1.91964	2.57057
chr14	35330000	35430000	Boundary	6.67114	4.42569	2.28708	4.36892	3.28831	5.75219	11.2759	5.86358	2.08219	4.89729
chr14	44810000	44910000	Boundary	0.618035	0.37391	1.59875	0.978829	0.626805	0.727103	0.379812	0.709501	3.706	1.57724
chr14	49590000	49690000	Boundary	3.43555	10.7559	1.96402	8.52775	7.20022	4.70886	4.52638	7.66995	2.17158	3.81447
chr14	53950000	54050000	Boundary	10.1794	7.63345	3.2489	5.58649	5.34552	9.48927	18.3076	10.2796	2.27561	6.4969
chr14	64530000	64630000	Boundary	3.25377	2.67203	1.52717	13.3312	4.57728	2.48831	0.881582	3.33139	1.86113	5.89956
chr14	69250000	69350000	Boundary	8.79791	7.41916	5.68466	7.7805	5.38731	5.97148	10.9623	8.39577	2.75349	6.06512
chr14	73570000	73670000	Boundary	2.89022	3.42423	2.28341	7.12636	3.83637	4.81735	8.23739	5.49252	1.9619	4.44089
chr14	76110000	76210000	Boundary	5.56231	0.596944	5.69567	1.32978	0.895206	0.826358	0.480863	1.28852	2.71448	2.67572
chr14	78370000	78470000	Boundary	6.27124	0.343297	3.10389	0.577748	0.761809	0.773268	0.310122	0.803286	1.88063	1.63989
chr14	87910000	88010000	Boundary	2.16312	8.94322	1.63546	10.5475	5.63803	5.68064	7.32793	5.48029	4.28465	3.43414
chr14	90290000	90390000	Boundary	8.77973	4.01898	3.65272	5.87298	6.98486	6.73321	6.91676	6.36512	3.46706	5.65571
chr14	92350000	92450000	Boundary	1.27242	0.911815	5.37078	6.44356	1.37736	0.967163	0.50177	1.82268	3.28501	3.59522
chr14	98910000	99010000	Boundary	8.61613	2.09477	2.98275	9.27023	5.2973	2.72837	1.0349	3.4945	1.97328	6.23067
chr14	99730000	99830000	Boundary	11.0701	9.53142	2.20081	9.56149	9.34261	11.2274	20.6179	12.086	2.14395	16.6047
chr14	104190000	104290000	Boundary	17.1414	14.9608	3.89868	11.1539	16.1892	10.7473	10.9344	13.0361	2.68197	7.21953
chr14	24010000	24110000	Boundary	1.52691	0.290819	2.44126	0.892883	0.721629	0.706329	0.341482	0.888915	3.13059	2.12536
chr14	38950000	39050000	Boundary	3.01746	3.62977	2.1072	1.54703	2.02988	4.97892	11.1818	5.00321	2.61533	3.21042
chr14	54530000	54630000	Boundary	8.67067	9.5511	1.72357	7.4582	6.84664	9.92323	16.0775	11.4254	2.09031	7.23295
chr14	61350000	61450000	Boundary	10.3248	0.953361	8.58481	1.82635	2.14721	1.57885	0.777046	2.25491	3.41667	2.933
chr14	66850000	66950000	Boundary	5.70773	5.26098	2.20264	11.2518	3.5085	6.13075	11.8613	7.92684	1.6677	5.98458
chr14	72510000	72610000	Boundary	1.70868	7.12834	2.53121	14.7445	5.34873	7.5411	14.1994	8.55071	2.52918	10.1257
chr14	81030000	81130000	Boundary	1.19971	3.61446	1.43355	5.39789	2.7483	3.34467	4.88877	3.32324	3.28176	3.18357
chr14	101210000	101310000	Boundary	8.07081	1.39287	8.88584	2.45901	2.27578	3.33775	5.44978	3.19276	3.97744	3.68247
chr14	102510000	102610000	Boundary	2.94475	8.72894	2.05947	14.0904	10.4917	9.23305	10.5859	8.97478	3.05582	15.5017
chr15	67010000	67110000	Boundary	0.999762	1.09768	9.31719	1.86216	2.41079	1.85123	1.71438	2.05918	3.93681	3.40953
chr15	20950000	21050000	Boundary	0.127242	0.575078	4.52827	1.37752	1.12664	1.16106	0.763108	1.54949	8.57418	2.61755
chr15	63930000	64030000	Boundary	8.34347	6.06784	5.04222	8.26991	4.60621	5.07818	11.701	6.7158	1.866	7.4343
chr15	70250000	70350000	Boundary	7.90721	19.2749	5.38914	22.1908	9.10313	13.5241	17.2414	17.497	2.36013	15.7881
chr15	82750000	82850000	Boundary	0.0181775	3.32802	1.41153	2.85054	2.22275	4.6373	8.26526	3.93488	1.6807	1.58172
chr15	27630000	27730000	Boundary	1.89046	1.08893	7.66887	1.59955	2.12471	1.95972	1.03142	1.67181	2.89165	2.84575
chr15	32070000	32170000	Boundary	5.47143	5.90165	2.45411	3.4641	5.41463	5.3898	6.75647	5.94105	2.6771	4.38944
chr15	35970000	36070000	Boundary	3.45372	4.39727	5.91594	1.22473	4.11923	3.22695	0.770077	2.59743	3.08508	2.53701
chr15	39450000	39550000	Boundary	2.03588	6.15967	2.08701	12.1637	5.18319	6.98942	14.4154	8.57926	2.46254	8.59766
chr15	40610000	40710000	Boundary	1.81775	5.4206	1.90345	8.29618	5.17676	8.83373	15.966	8.88508	2.06105	5.52147
chr15	46350000	46450000	Boundary	5.87133	4.51534	4.95779	2.91739	2.96688	4.81965	8.55448	5.85542	2.0578	2.96209
chr15	49890000	49990000	Boundary	2.9084	8.86669	1.59508	8.28663	9.67208	8.63521	8.44994	7.40899	2.13095	11.8327
chr15	53190000	53290000	Boundary	5.03517	3.16183	1.97504	3.42829	1.55737	4.25413	8.78097	5.5863	2.26748	3.78762
chr15	57710000	57810000	Boundary	2.9084	5.93445	3.8271	8.2532	3.51332	5.8376	13.6941	6.92375	1.9554	5.98234
chr15	64550000	64650000	Boundary	10.034	7.12615	1.58958	11.7698	5.63964	7.76038	15.4015	10.6303	1.95703	6.47453
chr15	72390000	72490000	Boundary	26.7027	6.55545	11.7364	2.81951	12.9797	6.4816	4.03158	8.2979	2.87052	4.57736
chr15	77270000	77370000	Boundary	1.2906	0.323618	6.83921	0.978829	0.850204	0.789426	0.519192	1.18658	2.42028	2.80996
chr15	79370000	79470000	Boundary	3.3083	6.51609	5.25331	9.3514	8.10507	6.86478	6.0735	5.59446	2.57632	4.24178
chr15	86830000	86930000	Boundary	4.10811	2.43369	3.25991	5.02068	2.60365	2.81147	3.72843	3.71877	2.4983	3.43414
chr15	89250000	89350000	Boundary	17.305	8.11231	1.49229	17.2775	6.48823	11.9937	20.698	11.9433	1.78148	5.81007
chr15	91330000	91430000	Boundary	10.0522	4.00149	6.72541	15.8141	4.81675	3.56165	2.06632	3.8574	2.46254	5.79665
chr15	97550000	97650000	Boundary	6.87109	3.76534	1.62445	6.95685	3.17742	5.41288	9.75663	6.69541	1.69858	4.32008
chr15	98910000	99010000	Boundary	4.28989	3.42423	1.69787	6.46744	2.91223	4.17334	8.94823	5.60261	3.31752	5.71387
chr15	36710000	36810000	Boundary	11.2155	7.31857	10.938	1.96005	5.36963	3.63782	1.03142	4.31817	3.42155	3.37374
chr15	41830000	41930000	Boundary	8.19805	17.5388	1.80433	17.9102	8.68687	15.0176	24.8724	16.4816	2.51455	8.99141
chr15	63330000	63430000	Boundary	16.9596	6.1225	8.86381	5.03262	6.63127	8.25666	6.94812	8.21635	2.62833	5.74743
chr15	68690000	68790000	Boundary	4.01723	4.07146	1.97504	7.34361	6.6586	5.71757	1.71786	3.75546	2.27236	7.28441
chr15	73010000	73110000	Boundary	11.7608	5.10791	11.2592	4.03946	5.4082	6.99866	12.6348	9.24391	3.39066	5.66242
chr15	74990000	75090000	Boundary	2.49032	2.285	10.2496	3.51901	3.93762	4.0787	5.35918	4.59545	2.74211	3.88606
chr16	25110000	25210000	Boundary	8.92515	4.11738	4.20522	6.25973	2.89777	5.49598	9.50226	6.21018	2.63158	5.34249
chr16	31390000	31490000	Boundary	4.81704	9.66262	6.86858	9.98406	5.55285	9.75241	18.0393	12.3714	3.49632	5.82797
chr16	65990000	66090000	Boundary	27.9752	9.24716	5.88473	9.96257	12.2693	9.54929	11.7533	12.3388	1.88063	11.6358
chr16	85910000	86010000	Boundary	9.83402	9.03725	1.6116	15.9096	7.97971	10.4934	15.757	9.51303	1.70508	11.4814
chr16	1230000	1330000	Boundary	8.27076	4.31636	13.3811	7.5346	5.26355	5.89761	7.84364	6.32027	3.28176	9.18829
chr16	4630000	4730000	Boundary	5.30783	6.10719	1.37665	20.7679	5.04176	5.95763	12.8718	7.75966	1.853	8.88402
chr16	9110000	9210000	Boundary	13.3423	4.61811	4.05837	6.36478	6.85467	4.13872	1.38684	4.25293	2.97943	11.2421
chr16	12030000	12130000	Boundary	8.77973	5.13634	3.12776	8.99329	9.39725	4.972	1.50879	4.95428	2.92904	7.76541
chr16	12830000	12930000	Boundary	0.58168	0.704088	2.32563	1.53987	0.975565	0.817125	0.379812	1.00309	5.69878	2.1097
chr16	14190000	14290000	Boundary	3.94452	1.92859	2.34582	6.9664	2.88491	3.36776	5.36963	3.27431	1.78961	3.96884
chr16	19390000	19490000	Boundary	7.96174	5.5999	2.16593	8.06937	3.4185	7.458	15.9625	7.72704	2.20897	4.18809
chr16	21330000	21430000	Boundary	0.07271	6.67353	3.12408	17.3205	7.46541	6.74475	8.94823	7.07463	2.44628	14.061
chr16	23310000	23410000	Boundary	6.61661	9.22748	1.7456	20.3262	7.10539	5.38287	8.51266	7.76374	1.91639	6.69825
chr16	27350000	27450000	Boundary	8.19805	4.61811	1.73642	26.1968	8.10025	2.99151	0.905973	4.79525	2.91278	5.84811
chr16	29410000	29510000	Boundary	0.0181775	4.36009	2.83958	15.8188	5.94179	3.67476	1.10111	3.78808	2.34713	10.8975
chr16	32030000	32130000	Boundary	0.036355	0.494173	2.8047	2.09613	0.773059	1.29955	1.23352	1.2926	9.03743	2.42739
chr16	48030000	48130000	Boundary	5.07152	0.37391	5.60206	0.921532	0.763416	0.904839	0.480863	1.52094	1.71159	2.6086
chr16	50710000	50810000	Boundary	4.199	0.203354	1.13436	0.546712	0.29733	0.43857	0.250885	0.579018	2.95992	1.50565
chr16	51990000	52090000	Boundary	1.43602	3.47889	1.89611	8.47284	2.28061	4.03254	8.44994	4.52613	2.36339	3.22608
chr16	55790000	55890000	Boundary	2.1813	4.06928	6.11417	11.8414	4.8055	4.75502	6.91327	5.40689	3.23137	5.20602
chr16	56270000	56370000	Boundary	11.5245	6.40457	9.18686	9.09356	4.7155	5.02509	6.91327	6.33658	2.75674	4.904
chr16	57270000	57370000	Boundary	8.65249	3.74566	3.6619	6.53667	3.32207	4.87044	9.14336	5.47621	2.54706	4.35588
chr16	65330000	65430000	Boundary	12.0335	4.63561	4.96146	9.38005	4.26067	6.07997	10.91	7.5884	2.16346	6.34253
chr16	66510000	66610000	Boundary	15.1782	14.6044	5.51946	18.0224	10.0305	13.1271	20.928	16.2492	2.57144	9.76996
chr16	67870000	67970000	Boundary	9.1251	10.1152	1.50514	20.2379	7.2629	10.071	20.2102	12.1023	2.09519	8.15469
chr16	70590000	70690000	Boundary	3.29013	3.47671	4.91924	6.43401	2.37382	4.51727	11.7672	6.9156	2.74699	4.50353
chr16	73190000	73290000	Boundary	3.43555	7.34263	1.7511	12.689	6.21823	8.38823	14.4712	8.90139	2.07731	7.61104
chr16	75750000	75850000	Boundary	11.2155	2.64142	4.68429	3.25162	2.21953	4.37185	9.97964	4.34264	2.00904	2.92405
chr16	79510000	79610000	Boundary	7.76179	7.79526	2.51652	4.13973	4.95176	8.64906	13.7325	8.24082	2.36339	4.81675
chr16	82510000	82610000	Boundary	16.287	3.19245	10.2038	6.80645	5.93214	4.32799	3.27196	4.97059	3.98557	5.5953
chr16	84190000	84290000	Boundary	18.7774	4.59844	3.06168	13.8827	8.50044	5.42673	5.6031	6.25911	1.73434	14.5487
chr16	86430000	86530000	Boundary	13.415	11.4775	10.4002	10.9868	13.4345	10.3456	10.5267	12.7792	3.8149	12.0161
chr16	87790000	87890000	Boundary	12.3062	7.67936	4.38693	17.9174	5.36802	8.71139	16.2309	9.41109	5.78331	7.92425
chr16	3430000	3530000	Boundary	8.25258	12.6933	2.4688	14.5655	7.47505	10.2741	16.8999	11.0054	2.50317	10.2152
chr16	20590000	20690000	Boundary	1.78139	2.0576	3.12408	2.06032	1.30183	3.33775	7.23036	3.94711	2.26261	3.24398
chr16	23470000	23570000	Boundary	9.57954	8.24351	1.58774	18.1656	4.47924	8.19434	21.5134	10.8953	2.18296	7.36047
chr16	30830000	30930000	Boundary	22.4856	15.9098	1.8337	17.5019	10.6557	16.234	27.3708	16.9913	1.90664	6.80117
chr16	47190000	47290000	Boundary	13.9058	4.43663	4.1887	2.41604	4.2462	6.7309	8.59978	5.70863	2.81038	5.94207
chr16	48910000	49010000	Boundary	7.92539	4.10864	4.70081	6.9855	4.21406	3.34698	3.60299	4.12652	2.2301	4.44313
chr16	67390000	67490000	Boundary	7.23464	4.35354	4.31535	5.29523	4.25906	4.35339	6.1188	5.2234	3.13222	4.0986
chr16	74190000	74290000	Boundary	2.09041	8.85795	2.21366	13.6296	4.14977	7.99121	20.3286	10.6344	2.49505	6.54836
chr16	83630000	83730000	Boundary	12.7242	8.53433	7.08517	8.06937	10.1157	6.54854	2.45658	7.75966	2.84614	6.80564
chr17	41890000	41990000	Boundary	0	1.15016	1.59508	7.11442	2.11185	1.32494	0.728263	1.78191	1.99929	4.04938
chr17	9410000	9510000	Boundary	4.199	1.81051	2.53855	2.33964	1.79523	4.43417	6.71117	3.71061	5.33956	2.57728
chr17	52390000	52490000	Boundary	7.21647	2.35279	6.57306	3.86996	2.63097	4.15718	6.60315	4.22846	2.81363	3.45204
chr17	71290000	71390000	Boundary	18.8864	17.998	2.84141	12.8227	12.242	13.6695	16.3842	15.2013	1.99441	6.42979
chr17	1410000	1510000	Boundary	17.6503	9.37617	5.30103	11.0106	10.3809	9.04378	13.3596	9.9901	2.66897	6.4186
chr17	2530000	2630000	Boundary	3.92634	4.02773	10.0643	7.95717	6.59592	5.38518	6.12926	5.01544	3.3549	7.55511
chr17	4930000	5030000	Boundary	1.03612	1.75585	7.47798	5.80135	2.01381	3.98637	6.71117	3.24576	11.1651	3.02025
